ATS 9870 settings:
S-param: S21	Power level: -3	Port 1 Attn: 10
Port 2 Attn: 0	Ref (dB): 10	Resolution (dB): 10
Averaging?: ON		Average count: 500

!DATASTR!
Freq	data 
(GHz)	(dB or deg.)
3.152311055590256E+9	-1.420660877227783E+1
3.152323547782636E+9	-1.412462806701660E+1
3.152336039975016E+9	-1.421801948547363E+1
3.152348532167396E+9	-1.421698570251465E+1
3.152361024359775E+9	-1.416479969024658E+1
3.152373516552155E+9	-1.408567333221436E+1
3.152386008744534E+9	-1.416139411926270E+1
3.152398500936914E+9	-1.404546070098877E+1
3.152410993129294E+9	-1.405359554290771E+1
3.152423485321674E+9	-1.431228256225586E+1
3.152435977514054E+9	-1.428433513641357E+1
3.152448469706433E+9	-1.426210784912109E+1
3.152460961898813E+9	-1.419202709197998E+1
3.152473454091193E+9	-1.430556583404541E+1
3.152485946283573E+9	-1.426348400115967E+1
3.152498438475953E+9	-1.418565273284912E+1
3.152510930668332E+9	-1.420056152343750E+1
3.152523422860712E+9	-1.421196842193604E+1
3.152535915053092E+9	-1.424935626983643E+1
3.152548407245471E+9	-1.425990295410156E+1
3.152560899437851E+9	-1.433092498779297E+1
3.152573391630231E+9	-1.423935794830322E+1
3.152585883822611E+9	-1.432250499725342E+1
3.152598376014991E+9	-1.427201080322266E+1
3.152610868207370E+9	-1.430875205993652E+1
3.152623360399750E+9	-1.425871467590332E+1
3.152635852592130E+9	-1.424883556365967E+1
3.152648344784510E+9	-1.424540615081787E+1
3.152660836976890E+9	-1.427473354339600E+1
3.152673329169269E+9	-1.426607227325439E+1
3.152685821361649E+9	-1.425700187683105E+1
3.152698313554029E+9	-1.423992729187012E+1
3.152710805746408E+9	-1.432471942901611E+1
3.152723297938788E+9	-1.429626655578613E+1
3.152735790131168E+9	-1.427750205993652E+1
3.152748282323548E+9	-1.423772335052490E+1
3.152760774515927E+9	-1.430274200439453E+1
3.152773266708307E+9	-1.427354431152344E+1
3.152785758900687E+9	-1.430295562744141E+1
3.152798251093067E+9	-1.427726173400879E+1
3.152810743285447E+9	-1.415193557739258E+1
3.152823235477827E+9	-1.414437103271484E+1
3.152835727670206E+9	-1.414469242095947E+1
3.152848219862586E+9	-1.421127986907959E+1
3.152860712054965E+9	-1.421082115173340E+1
3.152873204247345E+9	-1.425727653503418E+1
3.152885696439725E+9	-1.418989181518555E+1
3.152898188632105E+9	-1.422646045684814E+1
3.152910680824485E+9	-1.411332130432129E+1
3.152923173016864E+9	-1.419217586517334E+1
3.152935665209244E+9	-1.416135501861572E+1
3.152948157401624E+9	-1.428375530242920E+1
3.152960649594004E+9	-1.417039489746094E+1
3.152973141786384E+9	-1.419907569885254E+1
3.152985633978763E+9	-1.411192798614502E+1
3.152998126171143E+9	-1.430378913879395E+1
3.153010618363523E+9	-1.419654750823975E+1
3.153023110555902E+9	-1.413511180877686E+1
3.153035602748282E+9	-1.420825004577637E+1
3.153048094940662E+9	-1.418360614776611E+1
3.153060587133042E+9	-1.420353412628174E+1
3.153073079325422E+9	-1.417756557464600E+1
3.153085571517801E+9	-1.421678638458252E+1
3.153098063710181E+9	-1.419393444061279E+1
3.153110555902561E+9	-1.418392753601074E+1
3.153123048094941E+9	-1.427369117736816E+1
3.153135540287321E+9	-1.420983695983887E+1
3.153148032479700E+9	-1.422233581542969E+1
3.153160524672080E+9	-1.427160453796387E+1
3.153173016864460E+9	-1.428642654418945E+1
3.153185509056839E+9	-1.422427082061768E+1
3.153198001249219E+9	-1.429282760620117E+1
3.153210493441599E+9	-1.432394886016846E+1
3.153222985633979E+9	-1.422264957427979E+1
3.153235477826358E+9	-1.435258483886719E+1
3.153247970018738E+9	-1.432301425933838E+1
3.153260462211118E+9	-1.431593990325928E+1
3.153272954403498E+9	-1.438254261016846E+1
3.153285446595878E+9	-1.436357116699219E+1
3.153297938788257E+9	-1.435149955749512E+1
3.153310430980637E+9	-1.438372802734375E+1
3.153322923173017E+9	-1.425835037231445E+1
3.153335415365396E+9	-1.419894027709961E+1
3.153347907557776E+9	-1.418096446990967E+1
3.153360399750156E+9	-1.430363941192627E+1
3.153372891942536E+9	-1.426795673370361E+1
3.153385384134916E+9	-1.435113811492920E+1
3.153397876327295E+9	-1.430844211578369E+1
3.153410368519675E+9	-1.435159397125244E+1
3.153422860712055E+9	-1.429766082763672E+1
3.153435352904435E+9	-1.434962940216064E+1
3.153447845096815E+9	-1.427525997161865E+1
3.153460337289194E+9	-1.435753154754639E+1
3.153472829481574E+9	-1.435963726043701E+1
3.153485321673954E+9	-1.440987491607666E+1
3.153497813866333E+9	-1.434082794189453E+1
3.153510306058713E+9	-1.437613010406494E+1
3.153522798251093E+9	-1.440288066864014E+1
3.153535290443473E+9	-1.443384170532227E+1
3.153547782635853E+9	-1.433807659149170E+1
3.153560274828232E+9	-1.440146636962891E+1
3.153572767020612E+9	-1.444687557220459E+1
3.153585259212992E+9	-1.439588165283203E+1
3.153597751405372E+9	-1.428005886077881E+1
3.153610243597752E+9	-1.446265029907227E+1
3.153622735790131E+9	-1.443275833129883E+1
3.153635227982511E+9	-1.444822502136230E+1
3.153647720174891E+9	-1.445677089691162E+1
3.153660212367270E+9	-1.442499065399170E+1
3.153672704559650E+9	-1.441740417480469E+1
3.153685196752030E+9	-1.428537464141846E+1
3.153697688944410E+9	-1.433416557312012E+1
3.153710181136789E+9	-1.439328289031982E+1
3.153722673329169E+9	-1.438798809051514E+1
3.153735165521549E+9	-1.448450374603271E+1
3.153747657713929E+9	-1.444980430603027E+1
3.153760149906309E+9	-1.439314460754395E+1
3.153772642098688E+9	-1.441421508789062E+1
3.153785134291068E+9	-1.445640182495117E+1
3.153797626483448E+9	-1.450742244720459E+1
3.153810118675828E+9	-1.449993419647217E+1
3.153822610868207E+9	-1.451883411407471E+1
3.153835103060587E+9	-1.447380447387695E+1
3.153847595252967E+9	-1.439205551147461E+1
3.153860087445347E+9	-1.446238231658936E+1
3.153872579637726E+9	-1.455462074279785E+1
3.153885071830106E+9	-1.462671566009521E+1
3.153897564022486E+9	-1.453990745544434E+1
3.153910056214866E+9	-1.449960422515869E+1
3.153922548407246E+9	-1.450267601013184E+1
3.153935040599625E+9	-1.451888370513916E+1
3.153947532792005E+9	-1.442710685729980E+1
3.153960024984385E+9	-1.454833030700684E+1
3.153972517176764E+9	-1.452290058135986E+1
3.153985009369144E+9	-1.456121826171875E+1
3.153997501561524E+9	-1.455330848693848E+1
3.154009993753904E+9	-1.448929214477539E+1
3.154022485946283E+9	-1.445943546295166E+1
3.154034978138663E+9	-1.453897380828857E+1
3.154047470331043E+9	-1.454250431060791E+1
3.154059962523423E+9	-1.452863502502441E+1
3.154072454715803E+9	-1.438475704193115E+1
3.154084946908183E+9	-1.448916625976562E+1
3.154097439100562E+9	-1.448403549194336E+1
3.154109931292942E+9	-1.446756935119629E+1
3.154122423485322E+9	-1.445323467254639E+1
3.154134915677701E+9	-1.445161533355713E+1
3.154147407870081E+9	-1.451101016998291E+1
3.154159900062461E+9	-1.449299907684326E+1
3.154172392254841E+9	-1.463619804382324E+1
3.154184884447220E+9	-1.462864780426025E+1
3.154197376639600E+9	-1.458098888397217E+1
3.154209868831980E+9	-1.460122776031494E+1
3.154222361024360E+9	-1.463826179504395E+1
3.154234853216740E+9	-1.464530944824219E+1
3.154247345409119E+9	-1.462538433074951E+1
3.154259837601499E+9	-1.467906665802002E+1
3.154272329793879E+9	-1.463541889190674E+1
3.154284821986259E+9	-1.456372547149658E+1
3.154297314178638E+9	-1.466295909881592E+1
3.154309806371018E+9	-1.470261669158936E+1
3.154322298563398E+9	-1.469357776641846E+1
3.154334790755778E+9	-1.464417552947998E+1
3.154347282948157E+9	-1.466795444488525E+1
3.154359775140537E+9	-1.461686229705811E+1
3.154372267332917E+9	-1.463857936859131E+1
3.154384759525297E+9	-1.467975616455078E+1
3.154397251717677E+9	-1.464360046386719E+1
3.154409743910056E+9	-1.464647293090820E+1
3.154422236102436E+9	-1.466507816314697E+1
3.154434728294816E+9	-1.461673831939697E+1
3.154447220487195E+9	-1.467660617828369E+1
3.154459712679575E+9	-1.463925075531006E+1
3.154472204871955E+9	-1.468875503540039E+1
3.154484697064335E+9	-1.470130634307861E+1
3.154497189256714E+9	-1.470555496215820E+1
3.154509681449094E+9	-1.480066967010498E+1
3.154522173641474E+9	-1.470935916900635E+1
3.154534665833854E+9	-1.471486854553223E+1
3.154547158026234E+9	-1.461530399322510E+1
3.154559650218613E+9	-1.469047641754150E+1
3.154572142410993E+9	-1.472756099700928E+1
3.154584634603373E+9	-1.475171470642090E+1
3.154597126795753E+9	-1.475337409973145E+1
3.154609618988132E+9	-1.466289520263672E+1
3.154622111180512E+9	-1.467824363708496E+1
3.154634603372892E+9	-1.471858501434326E+1
3.154647095565272E+9	-1.473293876647949E+1
3.154659587757651E+9	-1.464128780364990E+1
3.154672079950031E+9	-1.472523880004883E+1
3.154684572142411E+9	-1.472246074676514E+1
3.154697064334791E+9	-1.470213222503662E+1
3.154709556527171E+9	-1.480994033813477E+1
3.154722048719550E+9	-1.474605560302734E+1
3.154734540911930E+9	-1.478856182098389E+1
3.154747033104310E+9	-1.465647315979004E+1
3.154759525296690E+9	-1.479684829711914E+1
3.154772017489069E+9	-1.476487731933594E+1
3.154784509681449E+9	-1.477867317199707E+1
3.154797001873829E+9	-1.479011344909668E+1
3.154809494066209E+9	-1.479857826232910E+1
3.154821986258588E+9	-1.481236457824707E+1
3.154834478450968E+9	-1.485209560394287E+1
3.154846970643348E+9	-1.482095336914062E+1
3.154859462835728E+9	-1.479873275756836E+1
3.154871955028108E+9	-1.470541763305664E+1
3.154884447220487E+9	-1.481186866760254E+1
3.154896939412867E+9	-1.480071353912354E+1
3.154909431605247E+9	-1.477672004699707E+1
3.154921923797626E+9	-1.479539203643799E+1
3.154934415990006E+9	-1.491805171966553E+1
3.154946908182386E+9	-1.490578746795654E+1
3.154959400374766E+9	-1.487812423706055E+1
3.154971892567145E+9	-1.485061645507812E+1
3.154984384759525E+9	-1.487307834625244E+1
3.154996876951905E+9	-1.483421134948730E+1
3.155009369144285E+9	-1.490468120574951E+1
3.155021861336665E+9	-1.491237258911133E+1
3.155034353529044E+9	-1.490030956268311E+1
3.155046845721424E+9	-1.497970390319824E+1
3.155059337913804E+9	-1.496517086029053E+1
3.155071830106184E+9	-1.475357913970947E+1
3.155084322298563E+9	-1.488081836700439E+1
3.155096814490943E+9	-1.483621120452881E+1
3.155109306683323E+9	-1.481401538848877E+1
3.155121798875703E+9	-1.496379184722900E+1
3.155134291068082E+9	-1.486982631683350E+1
3.155146783260462E+9	-1.486012744903564E+1
3.155159275452842E+9	-1.487549686431885E+1
3.155171767645222E+9	-1.497216415405273E+1
3.155184259837602E+9	-1.493259143829346E+1
3.155196752029981E+9	-1.490550518035889E+1
3.155209244222361E+9	-1.489662647247314E+1
3.155221736414741E+9	-1.499579715728760E+1
3.155234228607121E+9	-1.498306655883789E+1
3.155246720799500E+9	-1.502068519592285E+1
3.155259212991880E+9	-1.498270797729492E+1
3.155271705184260E+9	-1.497796440124512E+1
3.155284197376639E+9	-1.496652507781982E+1
3.155296689569019E+9	-1.497989749908447E+1
3.155309181761399E+9	-1.495557022094727E+1
3.155321673953779E+9	-1.500093269348145E+1
3.155334166146159E+9	-1.490767955780029E+1
3.155346658338539E+9	-1.501117706298828E+1
3.155359150530918E+9	-1.498032474517822E+1
3.155371642723298E+9	-1.494320774078369E+1
3.155384134915678E+9	-1.500077342987061E+1
3.155396627108057E+9	-1.500064563751221E+1
3.155409119300437E+9	-1.506056690216064E+1
3.155421611492817E+9	-1.496726799011230E+1
3.155434103685197E+9	-1.496327590942383E+1
3.155446595877576E+9	-1.496680545806885E+1
3.155459088069956E+9	-1.508714675903320E+1
3.155471580262336E+9	-1.501903152465820E+1
3.155484072454716E+9	-1.502766895294189E+1
3.155496564647096E+9	-1.518895244598389E+1
3.155509056839475E+9	-1.514632225036621E+1
3.155521549031855E+9	-1.511690711975098E+1
3.155534041224235E+9	-1.509637355804443E+1
3.155546533416615E+9	-1.517237377166748E+1
3.155559025608994E+9	-1.514078617095947E+1
3.155571517801374E+9	-1.512240314483643E+1
3.155584009993754E+9	-1.509705543518066E+1
3.155596502186134E+9	-1.511132621765137E+1
3.155608994378513E+9	-1.510025882720947E+1
3.155621486570893E+9	-1.516983222961426E+1
3.155633978763273E+9	-1.505248641967773E+1
3.155646470955653E+9	-1.516873455047607E+1
3.155658963148033E+9	-1.518726158142090E+1
3.155671455340412E+9	-1.523601341247559E+1
3.155683947532792E+9	-1.515015506744385E+1
3.155696439725172E+9	-1.514105987548828E+1
3.155708931917552E+9	-1.514700508117676E+1
3.155721424109931E+9	-1.528032588958740E+1
3.155733916302311E+9	-1.515041542053223E+1
3.155746408494691E+9	-1.516178607940674E+1
3.155758900687070E+9	-1.522247600555420E+1
3.155771392879450E+9	-1.514020347595215E+1
3.155783885071830E+9	-1.517854499816895E+1
3.155796377264210E+9	-1.507598400115967E+1
3.155808869456590E+9	-1.516080951690674E+1
3.155821361648969E+9	-1.517058944702148E+1
3.155833853841349E+9	-1.519377803802490E+1
3.155846346033729E+9	-1.524884319305420E+1
3.155858838226109E+9	-1.528543853759766E+1
3.155871330418488E+9	-1.520223522186279E+1
3.155883822610868E+9	-1.529405784606934E+1
3.155896314803248E+9	-1.527501964569092E+1
3.155908806995628E+9	-1.535500144958496E+1
3.155921299188007E+9	-1.536043453216553E+1
3.155933791380387E+9	-1.535256576538086E+1
3.155946283572767E+9	-1.535701942443848E+1
3.155958775765147E+9	-1.529914474487305E+1
3.155971267957527E+9	-1.518297958374023E+1
3.155983760149906E+9	-1.526047325134277E+1
3.155996252342286E+9	-1.527727031707764E+1
3.156008744534666E+9	-1.533049011230469E+1
3.156021236727046E+9	-1.535894775390625E+1
3.156033728919425E+9	-1.536174488067627E+1
3.156046221111805E+9	-1.533871650695801E+1
3.156058713304185E+9	-1.541336822509766E+1
3.156071205496565E+9	-1.538984107971191E+1
3.156083697688944E+9	-1.536124801635742E+1
3.156096189881324E+9	-1.543239784240723E+1
3.156108682073704E+9	-1.540953063964844E+1
3.156121174266084E+9	-1.536850166320801E+1
3.156133666458464E+9	-1.536878108978271E+1
3.156146158650843E+9	-1.538137149810791E+1
3.156158650843223E+9	-1.536110877990723E+1
3.156171143035603E+9	-1.546505069732666E+1
3.156183635227983E+9	-1.542287635803223E+1
3.156196127420362E+9	-1.548739433288574E+1
3.156208619612742E+9	-1.544003868103027E+1
3.156221111805122E+9	-1.551195812225342E+1
3.156233603997501E+9	-1.552723503112793E+1
3.156246096189881E+9	-1.539462947845459E+1
3.156258588382261E+9	-1.544831752777100E+1
3.156271080574641E+9	-1.556274223327637E+1
3.156283572767021E+9	-1.549794197082520E+1
3.156296064959400E+9	-1.546282196044922E+1
3.156308557151780E+9	-1.548756313323975E+1
3.156321049344160E+9	-1.542661190032959E+1
3.156333541536540E+9	-1.551497745513916E+1
3.156346033728920E+9	-1.550944519042969E+1
3.156358525921299E+9	-1.548965835571289E+1
3.156371018113679E+9	-1.561162471771240E+1
3.156383510306059E+9	-1.560492515563965E+1
3.156396002498438E+9	-1.554898262023926E+1
3.156408494690818E+9	-1.556144618988037E+1
3.156420986883198E+9	-1.548104953765869E+1
3.156433479075578E+9	-1.556801414489746E+1
3.156445971267958E+9	-1.557741737365723E+1
3.156458463460337E+9	-1.553777027130127E+1
3.156470955652717E+9	-1.558660125732422E+1
3.156483447845097E+9	-1.560329341888428E+1
3.156495940037477E+9	-1.557526969909668E+1
3.156508432229856E+9	-1.555905914306641E+1
3.156520924422236E+9	-1.568702316284180E+1
3.156533416614616E+9	-1.568648910522461E+1
3.156545908806995E+9	-1.562617683410645E+1
3.156558400999375E+9	-1.552743721008301E+1
3.156570893191755E+9	-1.559802722930908E+1
3.156583385384135E+9	-1.574198055267334E+1
3.156595877576515E+9	-1.578435707092285E+1
3.156608369768895E+9	-1.577888393402100E+1
3.156620861961274E+9	-1.566066360473633E+1
3.156633354153654E+9	-1.578873443603516E+1
3.156645846346034E+9	-1.575179672241211E+1
3.156658338538414E+9	-1.560812091827393E+1
3.156670830730793E+9	-1.560645484924316E+1
3.156683322923173E+9	-1.569833183288574E+1
3.156695815115553E+9	-1.575298213958740E+1
3.156708307307932E+9	-1.568691062927246E+1
3.156720799500312E+9	-1.575882530212402E+1
3.156733291692692E+9	-1.570022010803223E+1
3.156745783885072E+9	-1.576471805572510E+1
3.156758276077452E+9	-1.573180294036865E+1
3.156770768269831E+9	-1.580086708068848E+1
3.156783260462211E+9	-1.584932708740234E+1
3.156795752654591E+9	-1.593611907958984E+1
3.156808244846971E+9	-1.594024944305420E+1
3.156820737039351E+9	-1.590429782867432E+1
3.156833229231730E+9	-1.594063568115234E+1
3.156845721424110E+9	-1.588829994201660E+1
3.156858213616490E+9	-1.594832611083984E+1
3.156870705808869E+9	-1.596543407440186E+1
3.156883198001249E+9	-1.603802299499512E+1
3.156895690193629E+9	-1.606094169616699E+1
3.156908182386009E+9	-1.608886528015137E+1
3.156920674578389E+9	-1.597829151153564E+1
3.156933166770768E+9	-1.595634460449219E+1
3.156945658963148E+9	-1.606163787841797E+1
3.156958151155528E+9	-1.613956069946289E+1
3.156970643347908E+9	-1.607200813293457E+1
3.156983135540287E+9	-1.611997032165527E+1
3.156995627732667E+9	-1.619849967956543E+1
3.157008119925047E+9	-1.611513328552246E+1
3.157020612117426E+9	-1.606612777709961E+1
3.157033104309806E+9	-1.619572067260742E+1
3.157045596502186E+9	-1.613850784301758E+1
3.157058088694566E+9	-1.624064064025879E+1
3.157070580886946E+9	-1.622571372985840E+1
3.157083073079325E+9	-1.629144287109375E+1
3.157095565271705E+9	-1.630642318725586E+1
3.157108057464085E+9	-1.624991416931152E+1
3.157120549656465E+9	-1.621282386779785E+1
3.157133041848845E+9	-1.630158233642578E+1
3.157145534041224E+9	-1.625829505920410E+1
3.157158026233604E+9	-1.633149337768555E+1
3.157170518425984E+9	-1.625413322448730E+1
3.157183010618363E+9	-1.635485458374023E+1
3.157195502810743E+9	-1.632225608825684E+1
3.157207995003123E+9	-1.644501495361328E+1
3.157220487195503E+9	-1.635193252563477E+1
3.157232979387883E+9	-1.625313186645508E+1
3.157245471580262E+9	-1.631328392028809E+1
3.157257963772642E+9	-1.626724624633789E+1
3.157270455965022E+9	-1.619743156433105E+1
3.157282948157402E+9	-1.627881050109863E+1
3.157295440349782E+9	-1.629844284057617E+1
3.157307932542161E+9	-1.626724052429199E+1
3.157320424734541E+9	-1.641594314575195E+1
3.157332916926921E+9	-1.639002418518066E+1
3.157345409119300E+9	-1.636610412597656E+1
3.157357901311680E+9	-1.633532142639160E+1
3.157370393504060E+9	-1.653485679626465E+1
3.157382885696440E+9	-1.639884948730469E+1
3.157395377888820E+9	-1.653682518005371E+1
