Profile 1             
x  y
[m]     [m]         
4.1458373e-007  4.5100452e-006            
4.1853214e-007  4.5103802e-006            
4.2248056e-007  4.5108652e-006            
4.2642898e-007  4.5110349e-006            
4.3037739e-007  4.5111617e-006            
4.3432581e-007  4.5111972e-006            
4.3827423e-007  4.51156e-006            
4.4222264e-007  4.5118877e-006            
4.4617106e-007  4.5126349e-006            
4.5011948e-007  4.5133935e-006            
4.5406789e-007  4.513866e-006            
4.5801631e-007  4.5144026e-006            
4.6196473e-007  4.5151093e-006            
4.6591314e-007  4.5159404e-006            
4.6986156e-007  4.5165446e-006            
4.7380998e-007  4.517122e-006            
4.7775839e-007  4.5179446e-006            
4.8170681e-007  4.5186899e-006            
4.8565522e-007  4.5194442e-006            
4.8960364e-007  4.5199339e-006            
4.9355206e-007  4.5204743e-006            
4.9750047e-007  4.5212941e-006            
5.0144889e-007  4.5216272e-006            
5.0539731e-007  4.5217339e-006            
5.0934572e-007  4.5219858e-006            
5.1329414e-007  4.522641e-006            
5.1724256e-007  4.5234062e-006            
5.2119097e-007  4.5238783e-006            
5.2513939e-007  4.5246984e-006            
5.2908781e-007  4.5247793e-006            
5.3303622e-007  4.5252137e-006            
5.3698464e-007  4.5256111e-006            
5.4093305e-007  4.5263354e-006            
5.4488147e-007  4.5268751e-006            
5.4882989e-007  4.5275631e-006            
5.527783e-007  4.5279321e-006            
5.5672672e-007  4.5284098e-006            
5.6067514e-007  4.5290831e-006            
5.6462355e-007  4.5297325e-006            
5.6857197e-007  4.5300963e-006            
5.7252039e-007  4.5305588e-006            
5.764688e-007  4.5312794e-006            
5.8041722e-007  4.5320638e-006            
5.8436564e-007  4.5331496e-006            
5.8831405e-007  4.5342172e-006            
5.9226247e-007  4.535222e-006            
5.9621089e-007  4.5355441e-006            
6.001593e-007  4.5356388e-006            
6.0410772e-007  4.5355249e-006            
6.0805613e-007  4.5347294e-006            
6.1200455e-007  4.5344657e-006            
6.1595297e-007  4.5343499e-006            
6.1990138e-007  4.5340869e-006            
6.238498e-007  4.5341554e-006            
6.2779822e-007  4.5347149e-006            
6.3174663e-007  4.5351814e-006            
6.3569505e-007  4.5356359e-006            
6.3964347e-007  4.5360982e-006            
6.4359188e-007  4.5365505e-006            
6.475403e-007  4.5372564e-006            
6.5148872e-007  4.5380861e-006            
6.5543713e-007  4.5389043e-006            
6.5938555e-007  4.5395792e-006            
6.6333397e-007  4.5401244e-006            
6.6728238e-007  4.5403582e-006            
6.712308e-007  4.5400686e-006            
6.7517921e-007  4.5400698e-006            
6.7912763e-007  4.5405794e-006            
6.8307605e-007  4.541008e-006            
6.8702446e-007  4.5412848e-006            
6.9097288e-007  4.5415698e-006            
6.949213e-007  4.5415951e-006            
6.9886971e-007  4.5412395e-006            
7.0281813e-007  4.5410275e-006            
7.0676655e-007  4.5413266e-006            
7.1071496e-007  4.5420473e-006            
7.1466338e-007  4.5425199e-006            
7.186118e-007  4.5427308e-006            
7.2256021e-007  4.5426805e-006            
7.2650863e-007  4.5426352e-006            
7.3045705e-007  4.5426921e-006            
7.3440546e-007  4.5426862e-006            
7.3835388e-007  4.5427e-006            
7.4230229e-007  4.5427777e-006            
7.4625071e-007  4.5428947e-006            
7.5019913e-007  4.543132e-006            
7.5414754e-007  4.5435025e-006            
7.5809596e-007  4.5435039e-006            
7.6204438e-007  4.543298e-006            
7.6599279e-007  4.5430626e-006            
7.6994121e-007  4.5429417e-006            
7.7388963e-007  4.5426476e-006            
7.7783804e-007  4.5421734e-006            
7.8178646e-007  4.5422486e-006            
7.8573488e-007  4.5421472e-006            
7.8968329e-007  4.5420506e-006            
7.9363171e-007  4.5421755e-006            
7.9758012e-007  4.5420432e-006            
8.0152854e-007  4.5420281e-006            
8.0547696e-007  4.5419085e-006            
8.0942537e-007  4.542105e-006            
8.1337379e-007  4.542404e-006            
8.1732221e-007  4.5425961e-006            
8.2127062e-007  4.5426465e-006            
8.2521904e-007  4.5426006e-006            
