Date: Thu, Apr 09, 2020 11:27 AM; User: wsLu; Sample: AO08N14M_IVRT

Force G mode: None
Force S mode: AWG:IDC	Force S Rser (Max I): 100Mohm - 20nA
Attn: 1.000000E+0; DL1201 gain: 100; Voff (V): 0.000000E+0;
I bias (A): 1.000000E-10 Coil range (A): 2.000000E-3; Coil factor (G/A): 580

Sense mode: HP:IDC/DL1201; DUT Z setting: >10Gohm
tf stb (ms): 500; ts stb (ms): 50; ts itr (ms): 10; #s itr: 1

SetpG file:
\\JOSH-PC\OurData\wsLu\RawData\DC\setpt\MRmL0d96mA-P0d68t0d96mS5u_57d.txt
SetpS file:
\\JOSH-PC\OurData\wsLu\RawData\DC\setpt\IVnR10nA-PN10nS2n_20d.txt

Note:
1. Pin assignment:2ba,6a5b
2. HP34401 fast 6 digit
3. DL1201 preamp, HPF DC, LPF 3Hz; DC coupled, line power



!DATASTR!
Time	T1	T2	T5	T6	T8	IG	IS	V1	SD1	V2	SD2	Rcali
(min)	(K)	(K)	(K)	(K)	(K)	(A)	(A)	(V)	(V)	(V)	(V)	(ohm)
1.03673E-2	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	0.00000E+0	5.50398E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
3.05518E-2	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	2.00000E-9	6.24396E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
4.85861E-2	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	4.00000E-9	6.98504E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
6.66038E-2	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	6.00000E-9	7.73304E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
8.45382E-2	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	8.00000E-9	8.50077E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.03289E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	1.00000E-8	9.23688E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.21007E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	8.00000E-9	8.49355E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.39108E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	6.00000E-9	7.76211E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.57042E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	1.02005E+2	1.73200E+0	4.00000E-9	7.03566E-5	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
