Date: Mon, Nov 04, 2019 11:52 AM; User: wsLu; Sample: 70N3_IVc

Force G mode: None
Force S mode: AWG:IDC	Force S Rser (Max I): 1Gohm - 2nA
Attn: 1.000000E+0; DL1201 gain: 100; Voff (V): 0.000000E+0;
I bias (A): 1.000000E-10 Coil range (A): 2.000000E-3; Coil factor (G/A): 580

Sense mode: HP:IDC/DL1201; DUT Z setting: >10Gohm
tf stb (ms): 500; ts stb (ms): 50; ts itr (ms): 10; #s itr: 1

SetpG file:
\\JOSH-PC\OurData\wsLu\RawData\DC\setpt\MRmL0d96mA-P0d68t0d96mS5u_57d.txt
SetpS file:
\\JOSH-PC\OurData\wsLu\RawData\DC\setpt\IVnR1nA_PN1nS10p_400d.txt

Note:
1. Pin assignment: 2ba,1ab
2. HP34401 fast 6 digit
3. DL1201 preamp, HPF DC, LPF 3Hz; DC coupled, bat power



!DATASTR!
Time	T1	T2	T5	T6	T8	IG	IS	V1	SD1	V2	SD2	Rcali
(min)	(K)	(K)	(K)	(K)	(K)	(A)	(A)	(V)	(V)	(V)	(V)	(ohm)
1.28711E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98457E-2	1.73200E+0	2.40000E-10	5.52297E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.32431E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	4.02027E-2	1.73200E+0	2.50000E-10	5.52344E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.36831E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98473E-2	1.73200E+0	2.60000E-10	5.52395E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.41746E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99245E-2	1.73200E+0	2.70000E-10	5.52414E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.43918E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99890E-2	1.73200E+0	2.80000E-10	5.52487E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.47665E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.97568E-2	1.73200E+0	2.90000E-10	5.52531E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.52384E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	4.01311E-2	1.73200E+0	3.00000E-10	5.52525E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.56364E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98767E-2	1.73200E+0	3.10000E-10	5.52627E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.62243E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99679E-2	1.73200E+0	3.20000E-10	5.52651E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.67328E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98980E-2	1.73200E+0	3.30000E-10	5.52658E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.70428E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98038E-2	1.73200E+0	3.40000E-10	5.52640E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.75612E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99946E-2	1.73200E+0	3.50000E-10	5.52745E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.82482E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99282E-2	1.73200E+0	3.60000E-10	5.52792E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.85914E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99592E-2	1.73200E+0	3.70000E-10	5.52753E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.91793E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99658E-2	1.73200E+0	3.80000E-10	5.52774E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.97968E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99705E-2	1.73200E+0	3.90000E-10	5.52829E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.04792E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99605E-2	1.73200E+0	4.00000E-10	5.52825E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.11030E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99763E-2	1.73200E+0	4.10000E-10	5.52806E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.17159E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98065E-2	1.73200E+0	4.20000E-10	5.52834E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.26045E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99225E-2	1.73200E+0	4.30000E-10	5.52852E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.30213E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99712E-2	1.73200E+0	4.40000E-10	5.52827E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.33742E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.99699E-2	1.73200E+0	4.50000E-10	5.52896E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.39872E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98329E-2	1.73200E+0	4.60000E-10	5.52926E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.45667E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.98879E-2	1.73200E+0	4.70000E-10	5.52899E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
2.52179E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	4.00020E-2	1.73200E+0	4.80000E-10	5.52870E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
