Date: Sun, Apr 05, 2020 3:00 PM; User: wsLu; Sample: 59BBN1_IVfFF

Force G mode: None
Force S mode: AWG:IDC	Force S Rser (Max I): 1Gohm - 2nA
Attn: 9.600000E-4; DL1201 gain: 100; Voff (V): 0.000000E+0;
I bias (A): 1.000000E-10 Coil range (A): 2.000000E-3; Coil factor (G/A): 580

Sense mode: HP:IDC/DL1201; DUT Z setting: >10Gohm
tf stb (ms): 500; ts stb (ms): 50; ts itr (ms): 10; #s itr: 1

SetpG file:
\\JOSH-PC\OurData\wsLu\RawData\DC\setpt\MRmL0d96mA-P0d68t0d96mS5u_57d.txt
SetpS file:
\\JOSH-PC\OurData\wsLu\RawData\DC\setpt\IVpR2pA-PN2pS10f_800d.txt

Note:
1. Pin assignment:4ba,3ab (actual name: 59BBN8)
2. HP34401 fast 6 digit
3. DL1201 preamp, HPF DC, LPF 3Hz; DC coupled, line power



!DATASTR!
Time	T1	T2	T5	T6	T8	IG	IS	V1	SD1	V2	SD2	Rcali
(min)	(K)	(K)	(K)	(K)	(K)	(A)	(A)	(V)	(V)	(V)	(V)	(ohm)
6.39487E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48448E-2	1.73200E+0	3.40000E-13	7.51278E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
6.57221E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.47785E-2	1.73200E+0	3.50000E-13	7.68254E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
6.76755E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.46634E-2	1.73200E+0	3.60000E-13	7.66099E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
6.94740E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.46861E-2	1.73200E+0	3.70000E-13	7.88374E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
7.12957E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.47740E-2	1.73200E+0	3.80000E-13	7.87984E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
7.31042E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.47870E-2	1.73200E+0	3.90000E-13	8.11706E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
7.49726E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48068E-2	1.73200E+0	4.00000E-13	8.11008E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
7.68394E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.46786E-2	1.73200E+0	4.10000E-13	8.25469E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
7.86228E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48495E-2	1.73200E+0	4.20000E-13	8.33983E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
8.05996E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.47474E-2	1.73200E+0	4.30000E-13	8.40604E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
8.23680E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48971E-2	1.73200E+0	4.40000E-13	8.58686E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
8.43165E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48600E-2	1.73200E+0	4.50000E-13	8.57561E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
8.61616E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.47068E-2	1.73200E+0	4.60000E-13	8.76970E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
8.80800E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48721E-2	1.73200E+0	4.70000E-13	8.85656E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
9.00935E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.47217E-2	1.73200E+0	4.80000E-13	8.85186E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
9.18603E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49399E-2	1.73200E+0	4.90000E-13	9.09836E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
9.37887E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49126E-2	1.73200E+0	5.00000E-13	9.07328E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
9.55855E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48758E-2	1.73200E+0	5.10000E-13	9.26942E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
9.73956E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48279E-2	1.73200E+0	5.20000E-13	9.30035E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
9.91890E-1	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48698E-2	1.73200E+0	5.30000E-13	9.47523E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.01062E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.50011E-2	1.73200E+0	5.40000E-13	9.55151E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.02921E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49157E-2	1.73200E+0	5.50000E-13	9.61748E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.04923E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.47584E-2	1.73200E+0	5.60000E-13	9.80621E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.06886E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48686E-2	1.73200E+0	5.70000E-13	9.81772E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.08658E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48318E-2	1.73200E+0	5.80000E-13	9.91270E-4	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.10525E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48574E-2	1.73200E+0	5.90000E-13	1.00420E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.12330E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48425E-2	1.73200E+0	6.00000E-13	1.01359E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.14190E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48223E-2	1.73200E+0	6.10000E-13	1.02864E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.16007E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.47503E-2	1.73200E+0	6.20000E-13	1.03123E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.17872E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.47771E-2	1.73200E+0	6.30000E-13	1.05010E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.19774E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48254E-2	1.73200E+0	6.40000E-13	1.04698E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.21647E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49951E-2	1.73200E+0	6.50000E-13	1.06750E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.23495E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49045E-2	1.73200E+0	6.60000E-13	1.07638E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.25272E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48154E-2	1.73200E+0	6.70000E-13	1.08437E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.27056E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49422E-2	1.73200E+0	6.80000E-13	1.09498E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.28836E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49485E-2	1.73200E+0	6.90000E-13	1.10445E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.30617E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.50003E-2	1.73200E+0	7.00000E-13	1.11952E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.32464E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49279E-2	1.73200E+0	7.10000E-13	1.12459E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.34418E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49531E-2	1.73200E+0	7.20000E-13	1.14354E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.36271E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49555E-2	1.73200E+0	7.30000E-13	1.14091E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.38146E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.47072E-2	1.73200E+0	7.40000E-13	1.15979E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.40126E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.50074E-2	1.73200E+0	7.50000E-13	1.17107E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.41971E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.50576E-2	1.73200E+0	7.60000E-13	1.17345E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.43832E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48434E-2	1.73200E+0	7.70000E-13	1.19529E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.45612E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48496E-2	1.73200E+0	7.80000E-13	1.19215E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.47558E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.50272E-2	1.73200E+0	7.90000E-13	1.21149E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.49589E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.46871E-2	1.73200E+0	8.00000E-13	1.22300E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.51447E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48618E-2	1.73200E+0	8.10000E-13	1.21933E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.53305E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49486E-2	1.73200E+0	8.20000E-13	1.24032E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.55101E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.47721E-2	1.73200E+0	8.30000E-13	1.23971E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.56919E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49122E-2	1.73200E+0	8.40000E-13	1.26401E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.58701E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48897E-2	1.73200E+0	8.50000E-13	1.25976E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.60478E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49602E-2	1.73200E+0	8.60000E-13	1.28121E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.62256E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.50163E-2	1.73200E+0	8.70000E-13	1.27807E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.64144E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49002E-2	1.73200E+0	8.80000E-13	1.29909E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.65938E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49794E-2	1.73200E+0	8.90000E-13	1.30597E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.67876E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48440E-2	1.73200E+0	9.00000E-13	1.31135E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.69720E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.47182E-2	1.73200E+0	9.10000E-13	1.33150E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.71581E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48815E-2	1.73200E+0	9.20000E-13	1.32977E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.73372E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49885E-2	1.73200E+0	9.30000E-13	1.35082E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.75217E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49729E-2	1.73200E+0	9.40000E-13	1.35291E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.77040E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49198E-2	1.73200E+0	9.50000E-13	1.37034E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.78824E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48646E-2	1.73200E+0	9.60000E-13	1.37723E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.80764E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48920E-2	1.73200E+0	9.70000E-13	1.38523E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.82550E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48142E-2	1.73200E+0	9.80000E-13	1.39384E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.84361E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.47916E-2	1.73200E+0	9.90000E-13	1.40487E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.86169E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48234E-2	1.73200E+0	1.00000E-12	1.42282E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.88027E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.48913E-2	1.73200E+0	1.01000E-12	1.42449E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.89993E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49369E-2	1.73200E+0	1.02000E-12	1.44450E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.91904E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49381E-2	1.73200E+0	1.03000E-12	1.45038E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
1.93708E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	-1.00000E+0	3.49707E-2	1.73200E+0	1.04000E-12	1.46218E-3	NaN	-1.00000E+0	-1.00000E+0	-1.00000E+0
