 28-11-19,10:39:53,78853.84500000002
 28-11-19,10:40:53,78895.66500000002
 28-11-19,10:41:54,79084.2575
 28-11-19,10:42:54,78721.00000000001
 28-11-19,10:43:54,78981.63
 28-11-19,10:44:54,78918.63750000001
 28-11-19,10:45:54,78572.93000000001
 28-11-19,10:46:55,79199.55000000002
 28-11-19,10:47:55,78949.7875
 28-11-19,10:48:55,79237.69
 28-11-19,10:49:55,78996.3575
 28-11-19,10:50:55,78901.71750000001
 28-11-19,10:51:56,78948.735
 28-11-19,10:52:56,78864.205
 28-11-19,10:53:56,79057.475
 28-11-19,10:54:57,78930.99000000003
 28-11-19,10:55:57,79093.30000000002
 28-11-19,10:56:57,78810.95250000003
 28-11-19,10:57:57,78903.47
 28-11-19,10:58:57,78690.66000000002
 28-11-19,10:59:58,78753.09499999999
 28-11-19,11:00:58,78886.4275
 28-11-19,11:01:58,78759.705
 28-11-19,11:02:58,79041.93000000001
 28-11-19,11:03:59,78946.60750000001
 28-11-19,11:04:59,78646.41000000002
 28-11-19,11:05:59,79118.835
 28-11-19,11:06:59,79015.3675
 28-11-19,11:08:00,78960.84
 28-11-19,11:09:00,79074.82
 28-11-19,11:10:00,79036.06000000001
 28-11-19,11:11:00,79205.35250000001
 28-11-19,11:12:00,78939.485
 28-11-19,11:13:01,78833.3
 28-11-19,11:14:01,78710.07750000003
 28-11-19,11:15:01,78892.48250000001
 28-11-19,11:16:02,79042.9825
 28-11-19,11:17:02,79125.48000000003
 28-11-19,11:18:02,79033.56500000002
 28-11-19,11:19:03,79037.93500000001
 28-11-19,11:20:03,78761.2075
 28-11-19,11:21:03,78882.87
 28-11-19,11:22:03,78972.17000000001
 28-11-19,11:23:04,78891.79750000003
 28-11-19,11:24:04,78843.35
 28-11-19,11:25:04,78894.175
 28-11-19,11:26:04,79030.68750000001
 28-11-19,11:27:05,78999.91500000001
 28-11-19,11:28:05,78760.6425
 28-11-19,11:29:05,78596.90500000001
 28-11-19,11:30:06,79187.75249999999
 28-11-19,11:31:06,78815.515
 28-11-19,11:32:06,78892.85750000001
 28-11-19,11:33:06,79179.45000000001
 28-11-19,11:34:07,78925.44499999999
 28-11-19,11:35:07,79037.745
 28-11-19,11:36:07,79198.2425
 28-11-19,11:37:08,78872.8175
 28-11-19,11:38:08,78948.415
 28-11-19,11:39:08,78843.79000000001
 28-11-19,11:40:08,79003.47
 28-11-19,11:41:09,78896.41250000002
 28-11-19,11:42:09,78957.96250000002
 28-11-19,11:43:09,78872.945
 28-11-19,11:44:09,78962.77
 28-11-19,11:45:10,78903.46750000001
 28-11-19,11:46:10,78770.44500000002
 28-11-19,11:47:10,79005.85000000002
 28-11-19,11:48:11,79048.60250000001
 28-11-19,11:49:11,78677.1775
 28-11-19,11:50:11,79082.31500000002
 28-11-19,11:51:12,78707.70250000001
 28-11-19,11:52:12,78920.945
 28-11-19,11:53:12,78971.14250000002
 28-11-19,11:54:12,78685.9825
 28-11-19,11:55:12,79172.08000000002
 28-11-19,11:56:13,79069.45750000003
 28-11-19,11:57:13,78958.90250000001
 28-11-19,11:58:13,79090.36750000002
 28-11-19,11:59:13,79187.31749999999
 28-11-19,12:00:14,79075.8275
 28-11-19,12:01:14,78919.76000000001
 28-11-19,12:02:14,78866.5825
 28-11-19,12:03:14,79083.18250000002
 28-11-19,12:04:15,78981.88000000002
 28-11-19,12:05:15,78791.60500000001
 28-11-19,12:06:15,78738.165
 28-11-19,12:07:16,78761.82750000001
 28-11-19,12:08:16,78911.77000000002
 28-11-19,12:09:16,78994.3125
 28-11-19,12:10:17,78798.90750000002
 28-11-19,12:11:17,79094.62000000001
 28-11-19,12:12:17,78668.25000000001
 28-11-19,12:13:17,78988.6775
 28-11-19,12:14:17,78920.88750000001
 28-11-19,12:15:18,79080.8175
 28-11-19,12:16:18,79117.22249999999
 28-11-19,12:17:18,79265.85500000001
 28-11-19,12:18:19,78923.82250000002
 28-11-19,12:19:19,79135.62500000001
 28-11-19,12:20:19,79101.8625
 28-11-19,12:21:19,79114.79000000002
 28-11-19,12:22:20,78941.56250000001
 28-11-19,12:23:20,78770.3175
 28-11-19,12:24:20,78974.33
 28-11-19,12:25:21,78852.465
 28-11-19,12:26:21,78893.92500000002
 28-11-19,12:27:21,78746.67
 28-11-19,12:28:21,78779.74500000001
 28-11-19,12:29:22,78595.59
 28-11-19,12:30:22,79017.46
 28-11-19,12:31:23,78840.17500000002
 28-11-19,12:32:23,78781.55500000001
 28-11-19,12:33:23,78844.1725
 28-11-19,12:34:23,78958.21750000001
 28-11-19,12:35:23,79118.9375
 28-11-19,12:36:24,78889.4875
 28-11-19,12:37:24,78891.0525
 28-11-19,12:38:24,79043.3775
 28-11-19,12:39:24,79106.04750000002
 28-11-19,12:40:25,78603.83499999999
 28-11-19,12:41:25,78819.1375
 28-11-19,12:42:25,78956.79250000001
 28-11-19,12:43:25,78676.99000000002
 28-11-19,12:44:26,78898.5325
 28-11-19,12:45:26,79058.96500000001
 28-11-19,12:46:26,79041.875
 28-11-19,12:47:27,78850.16500000001
 28-11-19,12:48:27,78992.59
 28-11-19,12:49:27,78875.63750000001
 28-11-19,12:50:27,79458.62250000001
 28-11-19,12:51:28,79183.51249999998
 28-11-19,12:52:28,78690.6
 28-11-19,12:53:28,78817.31999999999
 28-11-19,12:54:29,78886.865
 28-11-19,12:55:29,79021.70999999999
 28-11-19,12:56:29,78956.29250000001
 28-11-19,12:57:29,78780.5
 28-11-19,12:58:30,78667.20250000001
 28-11-19,12:59:30,78443.4075
 28-11-19,13:00:30,78905.85250000001
 28-11-19,13:01:31,78626.0025
 28-11-19,13:02:31,79217.66750000001
 28-11-19,13:03:31,78977.87749999999
 28-11-19,13:04:31,78747.59750000002
 28-11-19,13:05:32,79098.9375
 28-11-19,13:06:32,78853.72750000002
 28-11-19,13:07:32,78892.6825
 28-11-19,13:08:33,78802.03500000002
 28-11-19,13:09:33,78875.455
 28-11-19,13:10:33,78831.6825
 28-11-19,13:11:33,78544.43000000001
 28-11-19,13:12:34,78683.86250000002
 28-11-19,13:13:34,78968.7675
 28-11-19,13:14:34,78924.83249999999
 28-11-19,13:15:34,78820.32250000001
 28-11-19,13:16:35,78474.37000000001
 28-11-19,13:17:35,79132.51250000001
 28-11-19,13:18:35,78832.0075
 28-11-19,13:19:35,78914.58750000001
 28-11-19,13:20:35,78994.08500000002
 28-11-19,13:21:36,78970.33500000002
 28-11-19,13:22:36,78708.46750000001
 28-11-19,13:23:36,78854.78500000002
 28-11-19,13:24:37,78940.18250000001
 28-11-19,13:25:37,79381.8375
 28-11-19,13:26:37,78638.97250000002
 28-11-19,13:27:38,79101.2375
 28-11-19,13:28:38,78506.4425
 28-11-19,13:29:38,78971.64750000002
 28-11-19,13:30:38,78837.76500000001
 28-11-19,13:31:39,78921.13500000001
 28-11-19,13:32:39,78626.2525
 28-11-19,13:33:39,78814.01500000001
 28-11-19,13:34:39,78765.78500000002
 28-11-19,13:35:40,78937.4925
 28-11-19,13:36:40,78697.22750000001
 28-11-19,13:37:40,79096.87750000002
 28-11-19,13:38:40,78823.95250000003
 28-11-19,13:39:40,79054.36250000002
 28-11-19,13:40:41,79109.28750000002
 28-11-19,13:41:41,78905.2275
 28-11-19,13:42:41,79221.89500000002
 28-11-19,13:43:41,78714.32
 28-11-19,13:44:42,78701.84000000001
 28-11-19,13:45:42,79457.8025
 28-11-19,13:46:42,78938.375
 28-11-19,13:47:42,78939.80750000001
 28-11-19,13:48:43,78748.87750000002
 28-11-19,13:49:43,79018.14749999999
 28-11-19,13:50:43,78725.56250000001
 28-11-19,13:51:43,79026.88500000001
 28-11-19,13:52:44,78484.79
 28-11-19,13:53:44,78838.43750000001
 28-11-19,13:54:44,78929.14000000001
 28-11-19,13:55:45,78885.11750000001
 28-11-19,13:56:45,78847.785
 28-11-19,13:57:45,79350.55500000001
 28-11-19,13:58:45,78477.42500000002
 28-11-19,13:59:46,78597.34250000001
 28-11-19,14:00:46,79011.78499999999
 28-11-19,14:01:46,78871.01750000002
 28-11-19,14:02:46,78846.17250000002
 28-11-19,14:03:47,79040.9375
 28-11-19,14:04:47,78867.1475
 28-11-19,14:05:47,78840.4225
 28-11-19,14:06:48,79195.93500000003
 28-11-19,14:07:48,79038.375
 28-11-19,14:08:48,78846.13000000002
 28-11-19,14:09:49,78929.12250000001
 28-11-19,14:10:49,79254.54250000001
 28-11-19,14:11:49,78889.02
 28-11-19,14:12:49,78747.22000000002
 28-11-19,14:13:50,78981.37250000001
 28-11-19,14:14:50,78336.2175
 28-11-19,14:15:50,78976.81999999999
 28-11-19,14:16:50,78833.4325
 28-11-19,14:17:51,78540.345
 28-11-19,14:18:51,79079.71750000001
 28-11-19,14:19:51,78910.40000000001
 28-11-19,14:20:51,78659.73500000002
 28-11-19,14:21:52,78961.77
 28-11-19,14:22:52,78832.80500000001
 28-11-19,14:23:52,78855.77750000001
 28-11-19,14:24:53,78953.785
 28-11-19,14:25:53,78937.44
 28-11-19,14:26:53,79037.00500000002
 28-11-19,14:27:54,79009.00750000002
 28-11-19,14:28:54,78846.6725
 28-11-19,14:29:54,78844.04500000001
 28-11-19,14:30:54,78845.17
 28-11-19,14:31:55,78914.52500000001
 28-11-19,14:32:55,78731.565
 28-11-19,14:33:55,78712.2075
