 27-11-19,10:17:15,0.04568113636363636
 27-11-19,10:17:21,0.047327009090909096
 27-11-19,10:17:27,0.050167990909090916
 27-11-19,10:17:32,0.05415629090909091
 27-11-19,10:17:38,0.05865493636363637
 27-11-19,10:17:44,0.06310553636363636
 27-11-19,10:17:50,0.06719447272727273
 27-11-19,10:17:56,0.07127998181818183
 27-11-19,10:18:02,0.0761672
 27-11-19,10:18:07,0.08153832727272727
 27-11-19,10:18:13,0.0872002090909091
 27-11-19,10:18:19,0.09248011818181819
 27-11-19,10:18:25,0.0975334090909091
 27-11-19,10:18:31,0.10206418181818183
 27-11-19,10:18:37,0.10699499999999999
 27-11-19,10:18:42,0.11156618181818184
 27-11-19,10:18:48,0.11604909090909091
 27-11-19,10:18:54,0.11986799999999999
 27-11-19,10:19:00,0.1242788181818182
 27-11-19,10:19:06,0.12781754545454546
 27-11-19,10:19:12,0.13193036363636362
 27-11-19,10:19:17,0.13520645454545455
 27-11-19,10:19:23,0.13939172727272728
 27-11-19,10:19:29,0.1429668181818182
 27-11-19,10:19:35,0.1461352727272727
 27-11-19,10:19:41,0.1490653636363636
 27-11-19,10:19:46,0.15225545454545453
 27-11-19,10:19:52,0.15522918181818185
 27-11-19,10:19:58,0.15867218181818182
 27-11-19,10:20:04,0.16263290909090908
 27-11-19,10:20:10,0.16744463636363635
 27-11-19,10:20:15,0.16995363636363636
 27-11-19,10:20:21,0.17396918181818183
 27-11-19,10:20:27,0.17772027272727273
 27-11-19,10:20:33,0.17935863636363636
 27-11-19,10:20:39,0.18193063636363635
 27-11-19,10:20:45,0.18375072727272726
 27-11-19,10:20:50,0.18522581818181819
 27-11-19,10:20:56,0.18793272727272725
 27-11-19,10:21:02,0.18797390909090908
 27-11-19,10:21:08,0.1900769090909091
 27-11-19,10:21:14,0.19238618181818182
 27-11-19,10:21:20,0.19344636363636364
 27-11-19,10:21:26,0.19451090909090907
 27-11-19,10:21:31,0.19580063636363637
 27-11-19,10:21:37,0.19884836363636363
 27-11-19,10:21:43,0.202219
 27-11-19,10:21:49,0.2062800909090909
 27-11-19,10:21:55,0.2099018181818182
 27-11-19,10:22:01,0.21322536363636366
 27-11-19,10:22:06,0.21530918181818184
 27-11-19,10:22:12,0.21789109090909087
 27-11-19,10:22:18,0.2215924545454545
 27-11-19,10:22:24,0.2252350909090909
 27-11-19,10:22:29,0.23157527272727274
 27-11-19,10:22:35,0.24290818181818183
 27-11-19,10:22:41,0.25324781818181813
 27-11-19,10:22:47,0.26185963636363635
 27-11-19,10:22:53,0.2683706363636364
 27-11-19,10:22:59,0.2739311818181819
 27-11-19,10:23:05,0.2767472727272728
 27-11-19,10:23:10,0.278276
 27-11-19,10:23:16,0.28029
 27-11-19,10:23:22,0.2805223636363636
 27-11-19,10:23:28,0.2825214545454546
 27-11-19,10:23:34,0.28286245454545456
 27-11-19,10:23:39,0.2847501818181818
 27-11-19,10:23:45,0.28562699999999996
 27-11-19,10:23:51,0.28704336363636357
 27-11-19,10:23:57,0.28614618181818186
 27-11-19,10:24:03,0.2872283636363637
 27-11-19,10:24:09,0.28654627272727273
 27-11-19,10:24:14,0.28824536363636366
 27-11-19,10:24:20,0.2893733636363636
 27-11-19,10:24:26,0.2902246363636363
 27-11-19,10:24:32,0.2907278181818182
 27-11-19,10:24:38,0.291182
 27-11-19,10:24:43,0.2906752727272727
 27-11-19,10:24:49,0.2926984545454545
 27-11-19,10:24:55,0.2924411818181818
 27-11-19,10:25:01,0.294069
 27-11-19,10:25:07,0.29124090909090905
 27-11-19,10:25:13,0.2925743636363637
 27-11-19,10:25:19,0.2936044545454546
 27-11-19,10:25:24,0.2949958181818182
 27-11-19,10:25:30,0.29319327272727264
 27-11-19,10:25:36,0.29432254545454545
 27-11-19,10:25:42,0.294613
 27-11-19,10:25:48,0.29380136363636367
 27-11-19,10:25:54,0.29470199999999996
 27-11-19,10:25:59,0.2970975454545455
 27-11-19,10:26:05,0.2959679090909091
 27-11-19,10:26:11,0.296479
 27-11-19,10:26:17,0.2958329090909091
 27-11-19,10:26:23,0.2976649090909091
 27-11-19,10:26:29,0.2974257272727272
 27-11-19,10:26:34,0.29669718181818183
 27-11-19,10:26:40,0.29870509090909086
 27-11-19,10:26:46,0.29873527272727274
 27-11-19,10:26:52,0.2988828181818181
 27-11-19,10:26:58,0.29912154545454545
 27-11-19,10:27:04,0.2984359999999999
 27-11-19,10:27:10,0.29853063636363636
 27-11-19,10:27:15,0.2991567272727273
 27-11-19,10:27:21,0.29770945454545455
 27-11-19,10:27:27,0.2991927272727272
 27-11-19,10:27:33,0.30004518181818185
 27-11-19,10:27:39,0.2995313636363636
 27-11-19,10:27:45,0.30009063636363636
 27-11-19,10:27:50,0.30182745454545457
 27-11-19,10:27:56,0.3006568181818182
 27-11-19,10:28:02,0.30063327272727275
 27-11-19,10:28:08,0.30249009090909085
 27-11-19,10:28:14,0.2998755454545454
 27-11-19,10:28:20,0.30235127272727275
 27-11-19,10:28:26,0.30154636363636367
 27-11-19,10:28:31,0.3012328181818182
 27-11-19,10:28:37,0.3033755454545455
 27-11-19,10:28:43,0.30316590909090907
 27-11-19,10:28:49,0.30194363636363636
 27-11-19,10:28:55,0.30498672727272724
 27-11-19,10:29:01,0.3042426363636363
 27-11-19,10:29:06,0.30332200000000004
 27-11-19,10:29:12,0.30372736363636366
 27-11-19,10:29:18,0.305996
 27-11-19,10:29:24,0.3045696363636364
 27-11-19,10:29:30,0.30446900000000005
